,content,hashtag,date,like,place
85,.우리집 말썽쟁이 두찌 하쥬잉❤️자세도 바르고 발차기는 완전 짱👏🏻👏🏻처음에는 태권도 안다닌다더니지금은 너~무 잘하고있는 내새꾸😊여가서 말만 잘들으면 백점인데..엄마 욕심이겠지??ㅎㅎ뽀뽀도 잘해주는애교 만점 하듀닝❤️사랑스럽다..#승리태권도#전민동#발차기짱#삼남매#다둥이맘#이쁘다#사랑해#엄마는강하다#화이팅#육아#다이어트#전민동맛집#전민동아이사랑#대전#대전맛집#은행동#성심당#대세맘카페#유성#유성카페#봉명동#봉명동맛집#세종#세종맛집#감성인테리어#캠핑#소통해요,"['#승리태권도', '#전민동', '#발차기짱', '#삼남매', '#다둥이맘', '#이쁘다', '#사랑해', '#엄마는강하다', '#화이팅', '#육아', '#다이어트', '#전민동맛집', '#전민동아이사랑', '#대전', '#대전맛집', '#은행동', '#성심당', '#대세맘카페', '#유성', '#유성카페', '#봉명동', '#봉명동맛집', '#세종', '#세종맛집', '#감성인테리어', '#캠핑', '#소통해요']",2021-10-19,0,
86,몇년전 #대전 #성심당 #빵가득,"['#대전', '#성심당', '#빵가득']",2021-10-19,0,
87,😷.....#대전카페#인터뷰#인터뷰카페#대전카페추천#대형카페#카페#cafe#성심당 #셀피#셀카#selfie#주말#추워#일상#여행#소통#맞팔,"['#대전카페', '#인터뷰', '#인터뷰카페', '#대전카페추천', '#대형카페', '#카페', '#cafe', '#성심당', '#셀피', '#셀카', '#selfie', '#주말', '#추워', '#일상', '#여행', '#소통', '#맞팔']",2021-10-19,0,Coffee Interview 커피인터뷰
88,#대전 #성심당 #소보루 #꿀맛 #겉바속촉 #출장 다녀오는길에 지원이 주려고 샀는데 내가 먹고있네 #ㅋㅋㅋ #핫플 #맛집 #데일리 #daily #instadaily,"['#대전', '#성심당', '#소보루', '#꿀맛', '#겉바속촉', '#출장', '#ㅋㅋㅋ', '#핫플', '#맛집', '#데일리', '#daily', '#instadaily']",2021-10-19,0,도래울마을
89,#대전 #대전맛집 #성심당 #빵스타그램,"['#대전', '#대전맛집', '#성심당', '#빵스타그램']",2021-10-19,0,성심당 Sung Sim Dang
90,#대전빵지순례#성심당#교황님의 치아바타👍#샌드위치☕️아리차 모닝,"['#대전빵지순례', '#성심당', '#교황님의', '#샌드위치☕️아리차']",2021-10-19,0,
91,#치팅치팅 #먹방기록 #튀김소보로 #성심당 #오늘은마음껏 #먹을래,"['#치팅치팅', '#먹방기록', '#튀김소보로', '#성심당', '#오늘은마음껏', '#먹을래']",2021-10-19,0,
92,⠀🤎𝚘𝚟𝚎𝚗𝚜𝚝𝚘𝚛𝚢 𝚌𝚊𝚝𝚎𝚛𝚒𝚗𝚐🤎⠀돌잔치 상차림👶🏻⠀⠀⠀⠀⠀⠀⠀𝟬𝟰𝟮 𝟮𝟮𝟬 𝟰𝟭𝟭𝟮⠀⠀⠀,[],2021-10-19,0,
93,"2021 Aug Memory Another me climbing on the edge for the picture. First time visiting daejeon, yes, and i came for hiking. Climbing mountains not so the world can see you, but so you can see the world. 대전 처음으로 와봣는데, 계룡산 등산 하러옴! + 덤으로 성심당 빵도 데려왔지 #gyeryongsan #nationalpark #hiking #climbing #hikinginkorea #workout #nature #beautifuldestinations #deajeon #등린이 #등산스타그램 #산스타그램 #아웃도어 #등산 #등산하는판다 #운동 #대전 #계룡산 #성심당","['#gyeryongsan', '#nationalpark', '#hiking', '#climbing', '#hikinginkorea', '#workout', '#nature', '#beautifuldestinations', '#deajeon', '#등린이', '#등산스타그램', '#산스타그램', '#아웃도어', '#등산', '#등산하는판다', '#운동', '#대전', '#계룡산', '#성심당']",2021-10-19,0,계룡산 삼불봉 설화
94,프사 건졌다🌼,[],2021-10-19,0,대전 테크노밸리
95,"#성심당 대전에서 직접 사온 따끈따끈한 튀소들🧡 드뎌 성심당에 다녀왔어요!ㅎㅎ 기대를 한껏 했지 모야ㅠㅠ 빨리 후기 남겨볼게요!#튀김소보로 이게 가장 기본! 맨마지막 사진처럼 안에 팥이 들어있어요! 팥소 양이 많지는 않은데ㅠ 그래도 단팥이 퍽퍽하지 않고 촉촉해서 맛있더라구요! 팥소가 더 많아도 좋을 것 같아요..ㅎ 저희 가족들 모두 이 기본 튀소가 가장 맛있다고 했어요!#튀소구마 사실 고구마 기대 안했는데 넘 담백하구 고소하구 맛있더라구요!? 저는 다시 사먹을 것 같아요 이거!! 고구마소가 부드럽고 너무 달지 않아서 좋았어요ㅠㅠ 고구마 무스만큼 달지는 않아여! 담백담백~#초코튀소 초딩입맛 제 동생이 좋아했던! 확실히 달구요ㅎㅎ 저는 너무 달아서 한입만 먹었어요...^^ 애들 입맛에는 이게 가장 먹힐 것 같아요~▫️초코튀소삼형제 11,000 (3가지 맛 2개씩 총 6개 세트)_케익쑨 별점 🧁🧁🧁🧁","['#성심당', '#튀김소보로', '#튀소구마', '#초코튀소']",2021-10-19,0,대전 성심당
96,#nail.u_#네일유#대전네일#신세계네일#웰츠네일 #전민동네일#네일 #만년동네일#ootd#멍스타그램 #호피네일#가을인기네일 #성심당,"['#nail.u_', '#네일유', '#대전네일', '#신세계네일', '#웰츠네일', '#전민동네일', '#네일', '#만년동네일', '#ootd', '#멍스타그램', '#호피네일', '#가을인기네일', '#성심당']",2021-10-19,0,
97,#성심당 #튀소구마 #튀김소보로 #고구마앙금 #소보로 #빵 #빵스타그램 #맛스타그램 #먹스타그램,"['#성심당', '#튀소구마', '#튀김소보로', '#고구마앙금', '#소보로', '#빵', '#빵스타그램', '#맛스타그램', '#먹스타그램']",2021-10-19,0,
98,#대전맛집 #성심당#튀김소보로#판타롱부추빵 대전에 왔으니 튀김소보로와 부추빵~!!,"['#대전맛집', '#성심당', '#튀김소보로', '#판타롱부추빵']",2021-10-19,0,성심당 Sung Sim Dang
99,#성심당 #파이만주오빠가  제대로된 빵을 사왔다몹시 칭찬해 준 날🤣🤣#명예의전당빵 #대전성심당,"['#성심당', '#파이만주오빠가', '#명예의전당빵', '#대전성심당']",2021-10-19,0,
