,content,hashtag,date,like,place
83,글린공원 카페☕️#김포카페 #글린공원 #수목원 #수목원카페 #베이커리카페 #뷰맛집 #빵맛집 #커피맛집 #☕️ #🥖 #🥯#🌲 #🌳,"['#김포카페', '#글린공원', '#수목원', '#수목원카페', '#베이커리카페', '#뷰맛집', '#빵맛집', '#커피맛집', '#☕️', '#🥖', '#🥯', '#🌲', '#🌳']",2021-10-13,0,글린공원
84,#첫줄오늘은 휘짠이쏜다🙊 자려고 자리옮기는사람🙄의도치않게 신발맞춰신어서 기분매우 좋음❤️,['#첫줄오늘은'],2021-10-13,0,김포한강신도시
85,#첫줄고기사주는사람 착한사람🤤,['#첫줄고기사주는사람'],2021-10-13,0,김포한강신도시
86,#첫줄쌩#베프의생일@gimnagyeong121간만에 외출...때마침 제대로 기분전환 됐던 시간너의 생일이었지만...덕분에 내가 즐겁구 좋았다는~😆💕💕💕생일츄카해~~💛💛.#김포카페추천#글린공원음료는 쏘쏘~😅디저트와 샐러드는 배불러서 안먹었는데보기엔 맛나보임...웅장한 플랜테리어 카페라 안구정화와 심신안정에 좋은 카페ㅎㅎ😂.#김포맛집#한소반뛰어난 맛은 아니지만 가격대비 먹을만한 음식점으로 추천~😊👍.#우정그램#부천맘,"['#첫줄쌩', '#베프의생일@gimnagyeong121간만에', '#김포카페추천', '#글린공원음료는', '#김포맛집', '#한소반뛰어난', '#우정그램', '#부천맘']",2021-10-13,0,
87,사람지운흔적 많이나지만 ~~~빛 이상하게 받아서 얼굴이 미끈하게 나왔지만 ~~~ 맥반석 계란같고 좋으네찜질방가서 맥박석 계란과 식혜를 맛나게 먹고싶은데 언제쯤 가능할까? 😭.....#셀카 #셀스타 #셀스타그램 #얼스타그램 #얼스타 #selfie #selstagram #cafestagram #카페 #카페스타그램 #카페투어 #김포카페 #김포카페추천 #카페맛집 #글린공원 #김포 #김포맛집 #라베니체,"['#셀카', '#셀스타', '#셀스타그램', '#얼스타그램', '#얼스타', '#selfie', '#selstagram', '#cafestagram', '#카페', '#카페스타그램', '#카페투어', '#김포카페', '#김포카페추천', '#카페맛집', '#글린공원', '#김포', '#김포맛집', '#라베니체']",2021-10-13,0,Gimpo
88,잉어 안녕!🌳🌵🌴#김포#글린공원,"['#김포', '#글린공원']",2021-10-13,0,글린공원
89,빵이나 커피도 괜찮았고 느낌있던 카페#나들이#김포#글린공원#카페#선팔#맞팔#맞팔환영#좋아요#f4f#likeforfollow#followforfollow,"['#나들이', '#김포', '#글린공원', '#카페', '#선팔', '#맞팔', '#맞팔환영', '#좋아요', '#f4f', '#likeforfollow', '#followforfollow']",2021-10-13,0,
90,김포카페#글린공원,['#글린공원'],2021-10-13,0,
91,흔들린게조아🍃🌿🌳🌱 #글린공원,['#글린공원'],2021-10-13,0,
92,".21.10.12.글린공원.빵이 맛있고, 물소리 듣고 쉬기 좋은 곳.#글린공원 #카페글린공원 #카페글린공원김포점","['#글린공원', '#카페글린공원', '#카페글린공원김포점']",2021-10-12,0,글린공원
93,수목원카페~잉어들있어 가니가 좋아했던곳이라 또옴여기 빵도 잘먹고 아이스크림도 잘먹은 딸엄마랑 이모들 수다떠는데 옆에서 얌전히 잘있어줘서넘고마워^^...#핑크공주#김포카페#글린공원#카페맛집#베이커리카페 #잉어완전큼#여자들은수다지#시간금방간다#쉬는날#일상,"['#핑크공주', '#김포카페', '#글린공원', '#카페맛집', '#베이커리카페', '#잉어완전큼', '#여자들은수다지', '#시간금방간다', '#쉬는날', '#일상']",2021-10-12,0,
94,♡분위기도 좋고 빵도 맛있던 #글린공원오랜만에 뚜언니랑 데이투😘,['#글린공원오랜만에'],2021-10-12,0,글린공원
95,"💕 💕 💕 💕 💕 💕 💕 💕 💕 💕광저우 현지에서 사입하여 꼼꼼히검품후 보내드리고있어요 💕백화점가서 일일이보진못하더라도 정품사진 한번씩찾아보시고 구입하세요 💕시중에 풀린 싸구려 저가제품 로고 가죽만봐도 답나오는건데 그런가방구입해서 들고다닐바엔 💕보세가방 만원짜리가 나아요🛍 제대로된가방구입하셔서 오래착용하시길바랍니다 💕모임나가셔서가방 뒤돌려놓는일 절대없으실거에요 제대로된 프리미엄급 만나보세요🤟정품1/10가격에 고퀄리티상품 만나보세요💕가짜후기들에 속지마세요구성품 : 더스트백,케이스,영수증,쇼핑백,보증서 등 풀셋배송일은 기본2~3주 소요되며 간혹그전에 받거나 늦어질수도있으니 참고 하신후 주문 부탁드립니다해외배송으로 배송되다보니 구매후 반품,교환,환불불가합니다💕#선물 #아줌마 #부산맘 #인천맘 #강원도 #금능맛집 #우리집 #남편 #주말 #분위기맛집 #양양 #필무드 #외동맘 #조양방직 #뻘다방 #생일선물 #원앤온리#워킹맘 #서피비치 #강원도 #스케줄청담 #데일리청담 #아베크청담 #글린공원 #올드문래 #강화도카페 #경주여행 #탄비치 #퇴근길 #양양탄비치","['#선물', '#아줌마', '#부산맘', '#인천맘', '#강원도', '#금능맛집', '#우리집', '#남편', '#주말', '#분위기맛집', '#양양', '#필무드', '#외동맘', '#조양방직', '#뻘다방', '#생일선물', '#원앤온리', '#워킹맘', '#서피비치', '#강원도', '#스케줄청담', '#데일리청담', '#아베크청담', '#글린공원', '#올드문래', '#강화도카페', '#경주여행', '#탄비치', '#퇴근길', '#양양탄비치']",2021-10-12,0,
96,"💕 💕 💕 💕 💕 💕 💕 💕 💕 💕광저우 현지에서 사입하여 꼼꼼히검품후 보내드리고있어요 💕백화점가서 일일이보진못하더라도 정품사진 한번씩찾아보시고 구입하세요 💕시중에 풀린 싸구려 저가제품 로고 가죽만봐도 답나오는건데 그런가방구입해서 들고다닐바엔 💕보세가방 만원짜리가 나아요🛍 제대로된가방구입하셔서 오래착용하시길바랍니다 💕모임나가셔서가방 뒤돌려놓는일 절대없으실거에요 제대로된 프리미엄급 만나보세요🤟정품1/10가격에 고퀄리티상품 만나보세요💕가짜후기들에 속지마세요구성품 : 더스트백,케이스,영수증,쇼핑백,보증서 등 풀셋배송일은 기본2~3주 소요되며 간혹그전에 받거나 늦어질수도있으니 참고 하신후 주문 부탁드립니다해외배송으로 배송되다보니 구매후 반품,교환,환불불가합니다💕#선물 #아줌마 #부산맘 #인천맘 #강원도 #금능맛집 #우리집 #남편 #주말 #분위기맛집 #양양 #필무드 #외동맘 #조양방직 #뻘다방 #생일선물 #원앤온리#워킹맘 #서피비치 #강원도 #스케줄청담 #데일리청담 #아베크청담 #글린공원 #올드문래 #강화도카페 #경주여행 #탄비치 #퇴근길 #양양탄비치","['#선물', '#아줌마', '#부산맘', '#인천맘', '#강원도', '#금능맛집', '#우리집', '#남편', '#주말', '#분위기맛집', '#양양', '#필무드', '#외동맘', '#조양방직', '#뻘다방', '#생일선물', '#원앤온리', '#워킹맘', '#서피비치', '#강원도', '#스케줄청담', '#데일리청담', '#아베크청담', '#글린공원', '#올드문래', '#강화도카페', '#경주여행', '#탄비치', '#퇴근길', '#양양탄비치']",2021-10-12,0,
97,"💕 💕 💕 💕 💕 💕 💕 💕 💕 💕광저우 현지에서 사입하여 꼼꼼히검품후 보내드리고있어요 💕백화점가서 일일이보진못하더라도 정품사진 한번씩찾아보시고 구입하세요 💕시중에 풀린 싸구려 저가제품 로고 가죽만봐도 답나오는건데 그런가방구입해서 들고다닐바엔 💕보세가방 만원짜리가 나아요🛍 제대로된가방구입하셔서 오래착용하시길바랍니다 💕모임나가셔서가방 뒤돌려놓는일 절대없으실거에요 제대로된 프리미엄급 만나보세요🤟정품1/10가격에 고퀄리티상품 만나보세요💕가짜후기들에 속지마세요구성품 : 더스트백,케이스,영수증,쇼핑백,보증서 등 풀셋배송일은 기본2~3주 소요되며 간혹그전에 받거나 늦어질수도있으니 참고 하신후 주문 부탁드립니다해외배송으로 배송되다보니 구매후 반품,교환,환불불가합니다💕#선물 #아줌마 #부산맘 #인천맘 #강원도 #금능맛집 #우리집 #남편 #주말 #분위기맛집 #양양 #필무드 #외동맘 #조양방직 #뻘다방 #생일선물 #원앤온리#워킹맘 #서피비치 #강원도 #스케줄청담 #데일리청담 #아베크청담 #글린공원 #올드문래 #강화도카페 #경주여행 #탄비치 #퇴근길 #양양탄비치","['#선물', '#아줌마', '#부산맘', '#인천맘', '#강원도', '#금능맛집', '#우리집', '#남편', '#주말', '#분위기맛집', '#양양', '#필무드', '#외동맘', '#조양방직', '#뻘다방', '#생일선물', '#원앤온리', '#워킹맘', '#서피비치', '#강원도', '#스케줄청담', '#데일리청담', '#아베크청담', '#글린공원', '#올드문래', '#강화도카페', '#경주여행', '#탄비치', '#퇴근길', '#양양탄비치']",2021-10-12,0,
98,"💕 💕 💕 💕 💕 💕 💕 💕 💕 💕광저우 현지에서 사입하여 꼼꼼히검품후 보내드리고있어요 💕백화점가서 일일이보진못하더라도 정품사진 한번씩찾아보시고 구입하세요 💕시중에 풀린 싸구려 저가제품 로고 가죽만봐도 답나오는건데 그런가방구입해서 들고다닐바엔 💕보세가방 만원짜리가 나아요🛍 제대로된가방구입하셔서 오래착용하시길바랍니다 💕모임나가셔서가방 뒤돌려놓는일 절대없으실거에요 제대로된 프리미엄급 만나보세요🤟정품1/10가격에 고퀄리티상품 만나보세요💕가짜후기들에 속지마세요구성품 : 더스트백,케이스,영수증,쇼핑백,보증서 등 풀셋배송일은 기본2~3주 소요되며 간혹그전에 받거나 늦어질수도있으니 참고 하신후 주문 부탁드립니다해외배송으로 배송되다보니 구매후 반품,교환,환불불가합니다💕#선물 #아줌마 #부산맘 #인천맘 #강원도 #금능맛집 #우리집 #남편 #주말 #분위기맛집 #양양 #필무드 #외동맘 #조양방직 #뻘다방 #생일선물 #원앤온리#워킹맘 #서피비치 #강원도 #스케줄청담 #데일리청담 #아베크청담 #글린공원 #올드문래 #강화도카페 #경주여행 #탄비치 #퇴근길 #양양탄비치","['#선물', '#아줌마', '#부산맘', '#인천맘', '#강원도', '#금능맛집', '#우리집', '#남편', '#주말', '#분위기맛집', '#양양', '#필무드', '#외동맘', '#조양방직', '#뻘다방', '#생일선물', '#원앤온리', '#워킹맘', '#서피비치', '#강원도', '#스케줄청담', '#데일리청담', '#아베크청담', '#글린공원', '#올드문래', '#강화도카페', '#경주여행', '#탄비치', '#퇴근길', '#양양탄비치']",2021-10-12,0,
99,한적한 저녁카페... 🕋 ■■■#자주가는카페 #글린공원 #쌀쌀한 #가을날씨 #다리시려워 #반바지 #맨발실수 #월드컵최종예선 #보러가자 #카페스타그램#맨발스타그램,"['#자주가는카페', '#글린공원', '#쌀쌀한', '#가을날씨', '#다리시려워', '#반바지', '#맨발실수', '#월드컵최종예선', '#보러가자', '#카페스타그램', '#맨발스타그램']",2021-10-12,0,
