,Unnamed: 0,content,hashtag,date,like,place
0,35,추억의 맛.. #오늘은분식 #엄마손떡볶이 #신동엽의신장개업 #비법전수 #중독되는맛 #떡볶이 #순대 #환상의짝꿍,"['#오늘은분식', '#엄마손떡볶이', '#신동엽의신장개업', '#비법전수', '#중독되는맛', '#떡볶이', '#순대', '#환상의짝꿍']",2021-09-15,0,
1,79,동기에서 부부가 되어방문한 학교앞 떡볶이집 ♡#명지대앞#엄마손떡볶이#들어는봤나#신동엽의신장개업,"['#명지대앞', '#엄마손떡볶이', '#들어는봤나', '#신동엽의신장개업']",2021-07-23,0,
2,89,#명지대맛집 #남가좌동맛집 #가재울맛집 #엄마손떡볶이 #카레맛떡볶이 #못난이만두 #성산대교 #연희IC #신동엽맛집,"['#명지대맛집', '#남가좌동맛집', '#가재울맛집', '#엄마손떡볶이', '#카레맛떡볶이', '#못난이만두', '#성산대교', '#연희IC', '#신동엽맛집']",2021-07-11,0,
