,Unnamed: 0,content,hashtag,date,like,place
0,81,최자맛집은 실패가 없다고 봐😊돼지특수부위 맛집고기는 말할것도 없고밑반찬도 꿀맛탱식사 도중 발견한 식빵언니 싸인숙소가는길에 사진 찍으러요즘 핫하다는 상가리야자숲 🌴아빠랑 사이 좋았다가 급짜증기분 맞추기 어려운 3세 언니😔#제주맛집#뽈살집#뽈살집한림점#돼지특수부위#제주고기맛집#제주여행#상가리야자숲#제주핫플레이스#최자맛집,"['#제주맛집', '#뽈살집', '#뽈살집한림점', '#돼지특수부위', '#제주고기맛집', '#제주여행', '#상가리야자숲', '#제주핫플레이스', '#최자맛집']",2021-10-02,0.0,한림 뽈살집
