,Unnamed: 0,content,hashtag,date,like,place
10,51,-주말엔역시외식이지🐷🐷-여기존맛👍🏻-#이영자 #전지적참견시점 #흑돼지#목살 #삼겹살 #김영철의동네한바퀴 #핫플 #맛집 #먹방 #먹스타그램 #맛스타그램 #신혼부부 #주말 #일상 #행주산성 #소리켜고보세요🔊 #아이맛이야장작철판구이,"['#이영자', '#전지적참견시점', '#흑돼지', '#목살', '#삼겹살', '#김영철의동네한바퀴', '#핫플', '#맛집', '#먹방', '#먹스타그램', '#맛스타그램', '#신혼부부', '#주말', '#일상', '#행주산성', '#소리켜고보세요🔊', '#아이맛이야장작철판구이']",2021-09-11,0,아이맛이야장작철판구이
11,53,행주산성~이영자님 맛집중 찾아간곳!👍👍,[],2021-09-08,0,
12,61,"사진 뒤적뒤적하다가 비오는 날 먹었던 철판 삼겹살!!요기 워낙 유명한 곳이라 사람 많을까 걱정하며 갔는데 전~혀! 엄청 감동적인 맛은 아닙니다만,왕철판위에 요거이 보는재미가 쏠쏠합니다. 삼겹살러버입장에서 고기자체는 나쁘지 않았습니다⭐️언제부턴가 맛을 보면 식재료 퀄리티를 알아버렸는데.. 좋은게 좋은거라고 돈이 마니드네유😭뭐 아끼자는 생각말고 더 많이 벌면되지! 하면서 … 위안을…🤣🤣#아이맛이야장작철판구이 #삼겹살맛집 #이영자맛집 #행주산성맛집 #삼겹살 #이지얌얌 #요리레시피 #요리유튜버 #요리스타그램 #플레이팅 #간단요리#쉬운요리 #에어프라이어요리 #먹팔 #맞팔 #맥주안주 #에프요리 #밥반찬 #반찬스타그램 #집밥 #홈쿡 #온더테이블 #집밥스타그램","['#아이맛이야장작철판구이', '#삼겹살맛집', '#이영자맛집', '#행주산성맛집', '#삼겹살', '#이지얌얌', '#요리레시피', '#요리유튜버', '#요리스타그램', '#플레이팅', '#간단요리', '#쉬운요리', '#에어프라이어요리', '#먹팔', '#맞팔', '#맥주안주', '#에프요리', '#밥반찬', '#반찬스타그램', '#집밥', '#홈쿡', '#온더테이블', '#집밥스타그램']",2021-08-24,0,아이맛이야장작철판구이
13,63,이번주말도 아주 돼지런하게🐷근데…문제는 예전처럼 많이 먹고위경련처럼 수축 와서 분만실로..☎️💨너 참 많이 컸구나….엄마가 너를 무시했구나….이제는 위까지 올라왔구나……엄마가 미안하다!!!!!!!먹을 거 앞에서 이성 줍줍 할게🙄우리뽀기를 있게 해준우리부부가 평생 고마워해야 할우리부부 큐피트 지원언니랑 점심데이트!오빠가 초딩동창이라 그런지 다른 사람 있는데도 너무 많이 먹더라고요^^원래 유명했지만 이영자맛집으로 소개 되면서 사람이 더더 많아진 #아이맛이야장작철판구이 국수랑 꼬기 먹는게 넘 좋아요…특히 여기 열무국수 JMT❤️완전 시원 캬아아아🐷(1호점은 사람 너무 많고2호점이 넓고 쾌적하더라구요??👍🏻)여기서 밥먹고 #컬드삭 가서밀크빙수 먹으면 끝장🐷오늘 쿠션만 바르고 눈화장 안했더니밍숭맹숭하죠잉?ㅋㅋㅋㅋㅋㅋ지원언니가 피부가 왜이렇게 좋냐고🥰안스템과 함께라면🙊너무 촉촉하고 자연스럽고 속광으로 예쁘게 보여주는 우리쿠션내일 배송 나갈게요🚚💨,"['#아이맛이야장작철판구이', '#컬드삭']",2021-08-22,0,행주산성
14,64,무쇠철판 삼겹살 이영자맛집!!#아이맛이야장작철판구이 #먹스타그램 #먹스타 #먹방스타그램 #맛집스타그램 #맛집탐방 #힐링 #먹스타맞팔 #친구 #친해져요 #먹방로드 #이영자맛집,"['#아이맛이야장작철판구이', '#먹스타그램', '#먹스타', '#먹방스타그램', '#맛집스타그램', '#맛집탐방', '#힐링', '#먹스타맞팔', '#친구', '#친해져요', '#먹방로드', '#이영자맛집']",2021-08-21,0,
15,66,"전참시에 이영자 맛집으로 더 유명해진 행주산성 아이맛이야장작철판구이 🐷🔥 예전부터 알고는 있었는데 그새 TV 나오고 너무 유명해져서 못갔다가 주말 일찍 방문 ! 보통 삼겹살과 목살을 주문하는데 맛 있습니다 ! 고기를 철판에 구워 콩나물 부추 김치 마늘과 같이 볶듯이 해서 나오는데 , 고기와 재료가 잘 어우러지고 골고루 잘익혀서 나옵니다 😜 다만 고기와 김치 따로 먹는걸 좋아하는 사람들에겐 조금 호불호가..! 비빔국수도 생각보다 맛있었네요 ! 이 곳은 고기 추가 주문이 안되서 애초에 주문할때 한번에 끝 내야 합니다 ! 다 좋은데 일단 요즘 같은 계절에 너무 더운건 어쩔수가 없네요ㅜ 그리고 차 없이는 못갈것 같습니다 부릉부릉 🚘 (요즘 와이프 모시고 핫플 다니느라 하루에 160km씩 운전중..🤣)#아이맛이야장작철판구이 #행주산성","['#아이맛이야장작철판구이', '#행주산성']",2021-08-20,0,아이맛이야장작철판구이
16,73,#❤️.오빠와 아울렛 쇼핑 후 이영자 맛집🍽,['#❤️.오빠와'],2021-08-02,0,
17,74,💋오늘두 홍선배와 맛집 여행 다녀온 컨셉으로!!ㅎㅎ8시간동안..하🤪말많으신분들과 함께 하느라 고생했어요~ㅋㅋ#일상 #일상스타그램 #맛집 #맛스타그램 #카페 #카페스타그램 #행주산성 #여행 #떠나요 #둘이서 #ㅋㅋㅋ #오늘도수고했어 #고마워 #즐거운시간 #선배랑 #이영자 #전참시 #아이맛이야장작철판구이 #찜질방 #데이트 #그래도 #맛있다 #❤️,"['#일상', '#일상스타그램', '#맛집', '#맛스타그램', '#카페', '#카페스타그램', '#행주산성', '#여행', '#떠나요', '#둘이서', '#ㅋㅋㅋ', '#오늘도수고했어', '#고마워', '#즐거운시간', '#선배랑', '#이영자', '#전참시', '#아이맛이야장작철판구이', '#찜질방', '#데이트', '#그래도', '#맛있다', '#❤️']",2021-07-29,0,아이맛이야장작철판구이
18,80,광활한 철판에서 펼쳐지는 철판구이 퍼포먼스 💃🏻🕺#아이맛이야장작철판구이 #아이맛이야철판산성 #철판산성 #행주산성맛집 #철판구이 #삼겹살 #삼겹살맛집 #대왕철판 #이영자맛집 #먹스타그램,"['#아이맛이야장작철판구이', '#아이맛이야철판산성', '#철판산성', '#행주산성맛집', '#철판구이', '#삼겹살', '#삼겹살맛집', '#대왕철판', '#이영자맛집', '#먹스타그램']",2021-07-12,0,아이맛이야장작철판구이
19,89,우리 찐행복 했다 증맬루💙 하지만 적당히가 없는 우리들의 최후는 너무 힘들었다고 한다..#고향친구들만만나면 #ㅇㅈㄹ #다나같음... #안만나야됨#그래도 #고맙고 #사랑해 #친구들아 #행복하자우리#이영자맛집 #아이맛이야장작철판구이 는 #글쎄요..,"['#고향친구들만만나면', '#ㅇㅈㄹ', '#다나같음...', '#안만나야됨', '#그래도', '#고맙고', '#사랑해', '#친구들아', '#행복하자우리', '#이영자맛집', '#아이맛이야장작철판구이', '#글쎄요..']",2021-06-28,0,
20,93,#옆으로 #행주산성맛집 #철판산성 #아이맛이야장작철판구이 #이영자맛집 #전지적참견시점 #철판요리 #철판구이 #삼겹살맛집 #삼겹살 #삼겹살🐷 #삼교비 #야채가득 #맛있어요 #배부른데 #계속먹어 #열무국수 #냠냠 #소주한잔 #고기 #고기스타그램 #먹팔 #맛팔 #먹스타소통 #먹방투어 #맛집탐방 #목요일밤 #너무좋다 #웃겨죽음 #이멤버리멤버,"['#옆으로', '#행주산성맛집', '#철판산성', '#아이맛이야장작철판구이', '#이영자맛집', '#전지적참견시점', '#철판요리', '#철판구이', '#삼겹살맛집', '#삼겹살', '#삼겹살🐷', '#삼교비', '#야채가득', '#맛있어요', '#배부른데', '#계속먹어', '#열무국수', '#냠냠', '#소주한잔', '#고기', '#고기스타그램', '#먹팔', '#맛팔', '#먹스타소통', '#먹방투어', '#맛집탐방', '#목요일밤', '#너무좋다', '#웃겨죽음', '#이멤버리멤버']",2021-06-26,0,아이맛이야장작철판구이
21,94,#평일점심JH언니랑 아침부터 #삼겹살 🐷첫손님 😆평일이라 전세낸듯 편하게 먹고 왔네요양이 적을거라 생각하고 3인분 시켰다가너무 배불러서볶음밥 먹을 배가 남지않아 못 먹고 왔어요 🤣#다시가야하는이유 를 남김 😺#이영자맛집 #아이맛이야장작철판구이 #행주산성맛집 #행주산성물로 #cheers 언니의 셀프 #비즈반지 #이뻐요 #금손 😍,"['#평일점심JH언니랑', '#삼겹살', '#다시가야하는이유', '#이영자맛집', '#아이맛이야장작철판구이', '#행주산성맛집', '#행주산성물로', '#cheers', '#비즈반지', '#이뻐요', '#금손']",2021-06-26,0,아이맛이야장작철판구이
22,95,#올해들어 #첫연차 #둘만의데이트#오전에 #써드힐헤어스파 #써드힐헤어스파구로디지털단지역점 #구디미용실 에서 둘 다 #머리커트💇🏻‍♀️💇‍♂️ 하고#아이맛이야장작철판구이 #철판산성 #이영자맛집 #영자언니맛집 #시계주목 #들어간지40분만에끝냄 #먹는데진심인부부 #음미없고대화없음 #그냥먹기만함ㅋㅋㅋ #짱맛 #드라이브하고 #장안사들렀다가 #우리토깽이들픽업 #알차다알차 #조만간또데이트해여보 @redmilk0223 #늘말하지만 #사랑은하니까 #고마운하루 #운전오래하게해서미안 #ㅋㅋㅋㅋㅋ😂🤣😂🤣ㅋㅋㅋㅋㅋ,"['#올해들어', '#첫연차', '#둘만의데이트', '#오전에', '#써드힐헤어스파', '#써드힐헤어스파구로디지털단지역점', '#구디미용실', '#머리커트💇🏻\u200d♀️💇\u200d♂️', '#아이맛이야장작철판구이', '#철판산성', '#이영자맛집', '#영자언니맛집', '#시계주목', '#들어간지40분만에끝냄', '#먹는데진심인부부', '#음미없고대화없음', '#그냥먹기만함ㅋㅋㅋ', '#짱맛', '#드라이브하고', '#장안사들렀다가', '#우리토깽이들픽업', '#알차다알차', '#조만간또데이트해여보', '#늘말하지만', '#사랑은하니까', '#고마운하루', '#운전오래하게해서미안', '#ㅋㅋㅋㅋㅋ😂🤣😂🤣ㅋㅋㅋㅋㅋ']",2021-06-21,0,
23,96,급 더블데이트 ........#일산맛집 #이영자맛집 #철판요리 #철판 #고기 #파주맛집 #일산데이트 #더블데이트 #👩‍❤️‍👨 #아이맛이야장작철판구이 #철판구이,"['#일산맛집', '#이영자맛집', '#철판요리', '#철판', '#고기', '#파주맛집', '#일산데이트', '#더블데이트', '#👩\u200d❤️\u200d👨', '#아이맛이야장작철판구이', '#철판구이']",2021-06-20,0,
24,99,"#행주산성맛집#능곡맛집#이영자맛집#이영자맛집리스트#삼겹살#철판삼겹살#회식#아이맛이야장작철판구이아 이맛이야 장작 철판구이_행주산성 근처_흑돼지삼겹살 6인분+볶음밥(4인)(약 9-10만원)> 입사이래로 대형프로젝트 3개가 드디어 다 끝나 회식하러 여의도에서 그나마 가까운 행주산성으로 고고고!!!어렵지 않은곳에 위치했으며,, 다만 주차공간이 그닥 넓은건 아닌거같음.그리고 큰 원형테이블이 실내에 3개, 실외에 2개 비치되어있음. 장작을 떼 철판을 달궈 고기를 굽는방식으로 진행되고,  테이블 사이에서 바람이 나와서 그렇게 덥지는않음.(대신 바람 안오는 자리는 열기땜에 더울 수 있음)평일 6-7시정도였는데, 내부는 거의 꽉찼음.일단 결론적으로 맛은 기대이상이었음. 글쓴이는 이영자맛집이라해서 맹신을 하는 사람은 아니기에 별기대를 하지않았지만 생각보다 고기에서 잡내도 안나고 쫀득하니 맛있었고! 무엇보다 마늘, 부추, 콩나물 재료를 아낌없이 퍼주심..!!!(잠깐이지만 분석해본결과 남자분은 부추를, 여자분은 콩나물을 더 주시는 듯한 느낌ㅋㅋ)개인적으로는 부추가 맛있었음!!!단, 동행인이 적으면 다른 일행들과  합석해야함. 좀 신기한 경험이긴했음~ 어느 블로그에서 두번 주문하지않게하라길래,, 4인인 우리는 6인분을 주문했는데, 볶아주실땐 양이.적어보였지만 먹다보니 양이 적은게 아니었음.볶음밥은 대형철판에서가 아닌, 아쉽게도 주방 안에서 직접 볶아서 갖다주시는거임. 그래서 좀 덜 따땃한 편ㅜ..볶음밥은 즉석으로 누룽지 나올정도로 직접 볶아 먹는게 맛있는디..ㅎㅎ그래도 매콤하니 맛있었음.☄결론적으로 가격은 살짝 눈감아주고!! 서비스는 물론, 맛이며, 양이며, 기대이상의 맛집이었음에 틀림없습니다. 다만 상사분들은 고기의 고소한 맛이 좀 덜하다는 아쉬움을 표하시긴하셨음.그래도 한번즈음 방문하는거 추천추천합니다요~끝.","['#행주산성맛집', '#능곡맛집', '#이영자맛집', '#이영자맛집리스트', '#삼겹살', '#철판삼겹살', '#회식', '#아이맛이야장작철판구이아']",2021-06-18,0,
