,content,hashtag,date,like,place
68,회사를 관둬도 챙겨가며 만날 수 있는 좋은 사람들이 있어서 이 회사를 그래도 오래다닌 보람이 있구나 생각한 오늘. 평양면옥♡ 만두국 간만에 다 먹었네. #평양면옥 #만두국 #제육,"['#평양면옥', '#만두국', '#제육']",2021-10-12,0,평양면옥
69,내 인생 첫 평양냉면...왜 호불호가 갈리는지도그렇게 맛평가가 확 나뉘는지도 조금은알거같았던 음식 평양냉면 ..모르겠다 나중에 생각은 날거같기도 하지만돼지수육은 정말 양대비 너무 비싸지않나찍어먹는장은 너무 좋았지만👍 .. .#평양냉면 #평양면옥 #냉면 #제육 #의정부 #일상 #쉬는날,"['#평양냉면', '#평양면옥', '#냉면', '#제육', '#의정부', '#일상', '#쉬는날']",2021-10-12,0,의정부 평양면옥
70,3대평양냉면에서2그릇 뿌시기.#달코미 #평양냉면 #의정부맛집 #의정부동고리 #평양면옥 #왕만두 #1인2그릇 #행복한돼지🐷,"['#달코미', '#평양냉면', '#의정부맛집', '#의정부동고리', '#평양면옥', '#왕만두', '#1인2그릇', '#행복한돼지🐷']",2021-10-12,0,의정부 평양면옥
71,"""슴슴한 평냉,매콤한 비냉,담백한 수육,의정부평양면옥""#킴스타맛집#킴스타맛집일산 #킴스타맛집고양아직 평양냉면은 초보자라..😎집에서 가까운 #을밀대 가 있지만.#평양면옥 도전해 봅니다.#평양냉면 육수는 소와 돼지를 같이 사용 했다고 하는데. 엄청 시원하게 나와서 더욱 심심하지만 깔끔합니다.#비빔냉면 은 감칠맛도 좋고 면도 맛있게 먹었어요~#수육 은 소고기 반 삼겹살 반 냄새 하나도 안나고 소고기는 쫄깃쫄깃 삼겹살은 부들부들.허나 저 비빔장이 기가 막힙니다.아직 초보인 저에게 아주 맛있는 평양냉면 이었어요.📍경기 고양시 덕양구 고양대로 1955 스타필드고양 1층⏰ 매일 11:00 - 22:00 연중무휴#의정부평양면옥 #의정부평양면옥스타필드고양","['#킴스타맛집', '#킴스타맛집일산', '#킴스타맛집고양아직', '#을밀대', '#평양면옥', '#평양냉면', '#비빔냉면', '#수육', '#의정부평양면옥', '#의정부평양면옥스타필드고양']",2021-10-12,0,의정부 평양면옥 고양 스타필드점
72,>>>일요일 낮의 평양냉면.곁들이는 만두 반접시와 녹두지짐이가속을 어지럽히지 않고 채워준다.#평양면옥#평양냉면#평냉로드#평양냉면러,"['#평양면옥', '#평양냉면', '#평냉로드', '#평양냉면러']",2021-10-12,0,
73,점심은 한양에서 #평양냉면 #평양면옥 #최애집,"['#평양냉면', '#평양면옥', '#최애집']",2021-10-12,0,장충동 평양면옥
74,.주말나들이-만둣국 먹고 남싼!..#평양면옥 #장충동평양면옥 #평양냉면 #만둣국맛집 #평양만두 #제육맛집 #기대이상으로맛있어서폭식#남산 #케이블카 #늙으니케이블카도무섭,"['#평양면옥', '#장충동평양면옥', '#평양냉면', '#만둣국맛집', '#평양만두', '#제육맛집', '#기대이상으로맛있어서폭식', '#남산', '#케이블카', '#늙으니케이블카도무섭']",2021-10-12,0,장충동 평양면옥
75,[분당] 평양면옥판교 능라도와 함께 분당의 평냉 맛집어복쟁반에 맛나게 쏘주 한잔 ㅋ마무리는 씨원한 평냉으로#평양면옥경기 성남시 분당구 안골로 2711:30 ~ 21:30#일상 #일상스타그램 #분당핫플 #분당맛집#분당평양냉면 #평양면옥 #평양면옥분당점 #맛나요맛나 #맛스타그램 #멋스타그램 #마노의맛나는인생 #여행에미치다 #여행이좋다,"['#평양면옥경기', '#일상', '#일상스타그램', '#분당핫플', '#분당맛집', '#분당평양냉면', '#평양면옥', '#평양면옥분당점', '#맛나요맛나', '#맛스타그램', '#멋스타그램', '#마노의맛나는인생', '#여행에미치다', '#여행이좋다']",2021-10-11,0,
76,간만에 진-짜 맛있게 먹은 평냉. 집에서 걸어갈 수 있는 거리에 내 서타일 평냉집이라니 넘모 행보캐.. #장충동 #평양면옥 #평양냉면 #지식인의맛,"['#장충동', '#평양면옥', '#평양냉면', '#지식인의맛']",2021-10-11,0,
77,"#keep_matzip▫️방문일: 21.06.06▫️지역: 경기 포천시 신북면▫️상호: #평양면옥#포천아트밸리 에 갔다가 저녁 메뉴로 선택한 평양냉면과 만두! 거의 문닫을 시간이라 마음을 졸였는데, 다행히 식사하는 분들이 계셨다. 냉면은 처음에 간이 쎈가? 싶었는데 면과 어우러지니 먹을수록 맛있었고, 속이 꽉찬 찐만두도 너무 맛났다. 무엇보다 여기는 열무김치가 진짜 찐이다! #평양냉면 #평양냉면맛집 #평냉맛집 #평양냉면투어 #평냉투어 #포천맛집 #포천평양냉면 #방방곡곡 #맛집탐방 #맛집투어 #먹방투어 #먹방그램 #먹스타그램","['#keep_matzip▫️방문일:', '#평양면옥', '#포천아트밸리', '#평양냉면', '#평양냉면맛집', '#평냉맛집', '#평양냉면투어', '#평냉투어', '#포천맛집', '#포천평양냉면', '#방방곡곡', '#맛집탐방', '#맛집투어', '#먹방투어', '#먹방그램', '#먹스타그램']",2021-10-11,0,평양면옥(포천)
